,Unnamed: 0,HITId,tweet,sentiment,directness,annotator_sentiment,target,group,label_mix,clean_tw,cluster
1703,5244,5245,@user i'm liking ireland. uk insists continuing make shithole least serve @url,offensive,indirect,anger_disgust,origin,other,origin_other, liking ireland insists continuing make shithole least serve,8
1704,3085,3086,@user i'm mad puig biggest twat going imo,offensive,indirect,anger_fear_shock_sadness_disgust,other,other,other_other, mad puig biggest twat going imo,18
1705,147,148,@user i'm making buttered noodles u retard,offensive,indirect,anger_confusion_sadness_fear_disgust,disability,special_needs,disability_special_needs, making buttered noodles retard,11
1706,408,409,@user i'm man still retard.,hateful,indirect,sadness_disgust,disability,special_needs,disability_special_needs, man still retard ,5
1707,1554,1555,@user i'm old school. grew prejudice like this. pollack mick spic wop kik @url,offensive,indirect,sadness_indifference,origin,other,origin_other, old school grew prejudice like pollack mick spic wop kik,1
1708,11,12,@user i'm oprah winfrey. oprah singing faggot,offensive,direct,confusion_indifference,sexual_orientation,individual,sexual_orientation_individual, oprah winfrey oprah singing faggot,22
1709,4903,4904,@user i'm retarded,offensive,indirect,anger_confusion_sadness_shock_disgust,disability,special_needs,disability_special_needs, retarded,5
1710,3239,3240,@user i'm retarded hf w mean?,abusive_disrespectful,indirect,sadness_shock,disability,special_needs,disability_special_needs, retarded w mean ,5
1711,1647,1648,@user i'm retarded thought fucking cabbage,offensive,indirect,shock_disgust,disability,special_needs,disability_special_needs, retarded thought fucking cabbage,11
1712,4722,4723,@user i'm retarded. know u referring lol still. he's still baby &amp; still halloween u need chill.,normal,indirect,confusion_fear_shock_indifference_disgust,other,other,other_other, retarded know referring lol still still baby still halloween need chill ,13
1713,4510,4511,@user i'm spic,offensive,indirect,confusion_indifference,origin,individual,origin_individual, spic,5
1714,3678,3679,@user i'm spotty cunt inevitable,offensive,indirect,anger_fear_shock_indifference_disgust,origin,women,origin_women, spotty cunt inevitable,22
1715,973,974,@user i'm surprised dems suggested make shithole countries us colonies @url,offensive,indirect,fear_shock_indifference_sadness_disgust,origin,other,origin_other, surprised dems suggested make shithole countries colonies,3
1716,2169,2170,@user i'm tryina eat twat taco.,offensive,indirect,shock_disgust,gender,women,gender_women, tryina eat twat taco ,7
1717,1622,1623,@user i'm trying politically correct possible here. mam fucking retarded,hateful,direct,confusion_indifference,disability,special_needs,disability_special_needs, trying politically correct possible mam fucking retarded,11
1718,1219,1220,@user i've asked secure border protect us citizens illegal aliens. never ans @url,hateful_normal,indirect,anger_fear_indifference_sadness_disgust,origin,women,origin_women, asked secure border protect citizens illegal aliens never ans,8
1719,1462,1463,@user i've friends girls borderline retarded lookingnit's person's personality wins,offensive,indirect,sadness_shock,disability,women,disability_women, friends girls borderline retarded lookingnit person personality wins,13
1720,3953,3954,@user i've literally seen video fucking retard. closed laugh moved,hateful,indirect,sadness_shock,origin,special_needs,origin_special_needs, literally seen video fucking retard closed laugh moved,13
1721,5446,5447,@user i've thinking i'm glad spic @user dead,hateful,direct,sadness_shock,origin,hispanics,origin_hispanics, thinking glad spic dead,7
1722,1318,1319,@user icicle twat,normal,indirect,anger_disgust,other,other,other_other,icicle twat,5
1723,4960,4961,@user id rather nigger dumb bitch dumb bitch,offensive_hateful,indirect,fear_shock_indifference_sadness_disgust,origin,women,origin_women,id rather nigger dumb bitch dumb bitch,19
1724,2187,2188,@user idea perpetrated this. stop twat.,offensive,direct,shock_disgust,other,women,other_women,idea perpetrated stop twat ,7
1725,2598,2599,@user idgaf potato nigger says,offensive,indirect,sadness_disgust,origin,african_descent,origin_african_descent,idgaf potato nigger says,3
1726,4312,4313,@user idiot tory soup taker denial. go research irish regiments .,offensive,indirect,sadness_indifference,origin,other,origin_other,idiot tory soup taker denial research irish regiments ,8
1727,5289,5290,@user idiots realize mass migrations bring disease.,offensive,indirect,anger_sadness,origin,individual,origin_individual,idiots realize mass migrations bring disease ,8
1728,2998,2999,@user idk lil faggot i'm guessing,offensive,indirect,confusion_fear_shock_sadness_disgust,sexual_orientation,individual,sexual_orientation_individual,idk lil faggot guessing,22
1729,5306,5307,@user ight nigger,offensive,direct,anger_disgust,origin,african_descent,origin_african_descent,ight nigger,5
1730,911,912,@user il va emmener quelques migrants avec lui ?,offensive,indirect,anger_confusion_fear_sadness_disgust,origin,refugees,origin_refugees,il emmener quelques migrants avec lui ,3
1731,1091,1092,@user ill dress black face chinaman savage injun whatever want to! america horseface!,normal,indirect,sadness_disgust,origin,special_needs,origin_special_needs,ill dress black face chinaman savage injun whatever want america horseface ,25
1732,1873,1874,@user illegal aliens voting.. (dems)loose power,fearful_offensive_disrespectful_hateful_normal,indirect,anger_confusion_sadness_shock_indifference,origin,left_wing_people,origin_left_wing_people,illegal aliens voting dems loose power,3
1733,4840,4841,@user im convinced people retarded asf...no review impressions ...i stick @url,offensive,indirect,anger_shock,disability,special_needs,disability_special_needs,im convinced people retarded asf review impressions stick,8
1734,1980,1981,@user im happy im nigger bc thanksgiving christmas always lit,offensive,indirect,confusion_fear_indifference_sadness_disgust,origin,other,origin_other,im happy nigger thanksgiving christmas always lit,22
1735,5308,5309,@user im mongol heart,offensive,indirect,confusion_indifference,disability,special_needs,disability_special_needs,im mongol heart,5
1736,4259,4260,@user im racist spic youll ever meett,offensive,indirect,anger_fear_shock_indifference_sadness,origin,other,origin_other,im racist spic youll ever meett,18
1737,1706,1707,@user im racist. mom good negro friend example. thx! #bslunch,offensive,indirect,sadness_fear,origin,women,origin_women,im racist mom good negro friend example thx lunch,4
1738,2152,2153,@user im retard,offensive,indirect,confusion_indifference,other,other,other_other,im retard,5
1739,3946,3947,@user im spic making choose two dead people wanna gotta die 4ever,normal,indirect,sadness_disgust,origin,other,origin_other,im spic making choose two dead people wanna gotta die ever,18
1740,5071,5072,@user im talking abt hair negro,fearful_abusive_hateful_disrespectful_normal,direct,anger_sadness,origin,other,origin_other,im talking abt hair negro,5
1741,1071,1072,@user im typing slow seem like retard,fearful_abusive_hateful_disrespectful_normal,indirect,anger_sadness_shock_indifference_disgust,origin,special_needs,origin_special_needs,im typing slow seem like retard,11
1742,4193,4194,@user im waiting say nigger honestly,normal,indirect,confusion_sadness,origin,african_descent,origin_african_descent,im waiting say nigger honestly,18
1743,4881,4882,@user imagine killing fcking ar 15 fcking lil faggot,offensive,indirect,anger_disgust,sexual_orientation,other,sexual_orientation_other,imagine killing fcking fifteen fcking lil faggot,22
1744,3571,3572,@user imagine mentally retarded understand usage term stan means suic @url,abusive_offensive,indirect,anger_disgust,origin,special_needs,origin_special_needs,imagine mentally retarded understand usage term stan means suic,11
1745,4309,4310,@user imagine retarded,offensive,indirect,sadness_disgust,disability,special_needs,disability_special_needs,imagine retarded,5
1746,1758,1759,@user immigrants upper echelon. majority come country looking opportunity. @url,offensive,indirect,sadness_indifference,origin,immigrants,origin_immigrants,immigrants upper echelon majority come country looking opportunity ,3
1747,4167,4168,@user incredible even resolution condemn illegal aliens voting? isnt al @url,offensive,indirect,confusion_disgust,origin,other,origin_other,incredible even resolution condemn illegal aliens voting isnt al,8
1748,5595,5596,@user inspired retard,offensive,indirect,anger_sadness,disability,special_needs,disability_special_needs,inspired retard,5
1749,836,837,@user interestingly vanessa beeley mostly re-tweets vanessa beeley like narcissistic conspiracy theoris @url,normal,indirect,anger_shock,other,other,other_other,interestingly vanessa beeley mostly tweets vanessa beeley like narcissistic conspiracy theoris,14
1750,1242,1243,@user ion faggot likin yo tweet maybe suck yo dick,abusive_hateful,direct,anger_disgust,sexual_orientation,individual,sexual_orientation_individual,ion faggot likin tweet maybe suck dick,22
1751,2305,2306,@user irony trump calling countries shithole countries never ceases amuse me.,normal,indirect,sadness_indifference,origin,other,origin_other,irony trump calling countries shithole countries never ceases amuse ,2
1752,3886,3887,@user is. good ole fashioned race card. hooray:) shithole country shot hole country. nob @url,offensive,indirect,anger_confusion_sadness_shock_fear,origin,other,origin_other, good ole fashioned race card hooray shithole country shot hole country nob,1
1753,4089,4090,@user issue refugees must resolved 7 years ago way wise policies countries lib @url,normal,indirect,sadness_indifference,origin,refugees,origin_refugees,issue refugees must resolved seven years ago way wise policies countries lib,8
1754,2733,2734,@user it;s different saying dur dur durrrrr mock mentally challenged people 'ching chong ch @url,offensive,indirect,anger_confusion_fear_shock_sadness,disability,special_needs,disability_special_needs, different saying dur dur dur mock mentally challenged people ching chong ch,21
1755,1271,1272,@user james bountrogiannis faggot,disrespectful_normal,indirect,shock_disgust,sexual_orientation,other,sexual_orientation_other,james bountrogiannis faggot,22
1756,5013,5014,@user jen reached full blown retard. stop it.,offensive,indirect,sadness_indifference,disability,special_needs,disability_special_needs,jen reached full blown retard stop ,11
1757,4957,4958,@user jesus christ i'm pretty sure he's retarded.,abusive_disrespectful,indirect,anger_disgust,disability,special_needs,disability_special_needs,jesus christ pretty sure retarded ,11
1758,2535,2536,@user jesus raghead...,fearful_offensive_hateful_disrespectful_normal,direct,anger_sadness,origin,hispanics,origin_hispanics,jesus raghead ,5
1759,1732,1733,@user jesus thats also awful. nah one read fellaini repping cunt dick. i've love @url,fearful_abusive_offensive_hateful_disrespectful,indirect,sadness_fear,gender,women,gender_women,jesus thats also awful nah one read fellaini repping cunt dick love,1
1760,364,365,@user jfox retard ,offensive,indirect,anger_fear_indifference_sadness_disgust,origin,special_needs,origin_special_needs,jfox retard,7
